data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati
2020-10-20T17:00:00,,45,South Carolina,39.550051,-105.782067,64794,4505,,87,953.9,,,1885,0,,,277553,6883,
2020-10-20T17:00:00,,45,South Carolina,41.603221,-73.087749,64795,124,60,1,959,,,147,0,,17,,0,
2020-10-20T17:00:00,,45,South Carolina,38.905985,-77.033418,64796,506,,7,964.1,1438,1438,236,20,,62,81057,1289,
2020-10-20T17:00:00,,46,South Dakota,38.910832,-75.52767,64797,391,391,11,969.2,1421,1421,,0,,,122617,10947,
2020-10-20T17:00:00,,46,South Dakota,27.664827,-81.515754,64798,44,,0,974.3,316,316,77,4,,,25018,446,
2020-10-20T17:00:00,,46,South Dakota,32.157435,-82.907123,64799,301,301,3,979.4,1489,1489,638,7,,,319417,11525,
2020-10-20T17:00:00,,46,South Dakota,19.898682,-155.665857,64800,1347,,11,984.5,,,1551,0,,,631152,28581,
2020-10-20T17:00:00,,47,Tennessee,41.878003,-93.097702,64801,80,,0,989.6,595,595,179,9,197,,166638,3124,
2020-10-20T17:00:00,,47,Tennessee,44.068202,-114.742041,64802,1014,980,5,994.7,5609,5609,1502,92,,361,165086,5113,
2020-10-20T17:00:00,,47,Tennessee,40.633125,-89.398528,64803,6,6,0,999.8,,,,0,,,1278,0,
2020-10-20T17:00:00,,47,Tennessee,40.551217,-85.602364,64804,54,54,0,1004.9,,,22,0,,,23547,573,
2020-10-20T17:00:00,,48,Texas,39.011902,-98.484246,64805,1001,1001,1,1010,,,168,0,,52,290724,8143,
2020-10-20T17:00:00,,48,Texas,37.839333,-84.270018,64806,459,459,6,1015.1,2068,2068,379,30,496,127,144502,4828,
2020-10-20T17:00:00,,48,Texas,31.244823,-92.145024,64807,67,,0,1020.2,,,48,0,,11,74544,544,
2020-10-20T17:00:00,,48,Texas,42.407211,-71.382437,64808,8,,0,1025.3,73,73,8,3,,,16331,0,
2020-10-20T17:00:00,,49,Utah,39.045755,-76.641271,64809,10,10,0,1030.4,,,13,0,,,34255,1366,
2020-10-20T17:00:00,,49,Utah,45.253783,-69.445469,64810,488,488,3,1035.5,1392,1392,460,5,504,,144579,2608,
2020-10-20T17:00:00,,49,Utah,44.314844,-85.602364,64811,98,,0,1040.6,520,520,65,0,,,80426,3360,
2020-10-21T17:00:00,,49,Utah,46.729553,-94.6859,64812,0,,0,1045.7,,,,0,,,105,0,
2020-10-21T17:00:00,,50,Vermont,37.964253,-91.831833,64813,680,,1,1050.8,2703,2703,796,30,,337,137824,4667,
2020-10-21T17:00:00,,50,Vermont,32.354668,-89.398528,64814,3261,,57,1055.9,,,4291,0,,1293,1156404,54071,
2020-10-21T17:00:00,,50,Vermont,46.879682,-110.362566,64815,878,,0,1061,3866,3866,650,24,,,103915,3307,29935
2020-10-21T17:00:00,,50,Vermont,35.759573,-79.0193,64816,3408,,69,1066.1,10946,10946,937,0,,,133188,5136,
2020-10-21T17:00:00,,51,Virginia,47.551493,-101.002012,64817,383,,8,1071.2,,,369,0,,,29403,913,
2020-10-21T17:00:00,,51,Virginia,41.492537,-99.901813,64818,392,345,9,1076.3,,,229,0,,,33195,984,
2020-10-21T17:00:00,,51,Virginia,43.193852,-71.572395,64819,2049,2049,9,1081.4,8478,8478,,85,,,606204,20968,
2020-10-21T17:00:00,,51,Virginia,40.058324,-74.405661,64820,1606,,14,1086.5,6790,6790,1010,55,1557,,313474,29552,
2020-10-21T17:00:00,,53,Washington,34.97273,-105.032363,64821,5,,0,1091.6,,,,0,,,4450,85,
2020-10-21T17:00:00,,53,Washington,38.80261,-116.419389,64822,17,,0,1096.7,82,82,,1,,,41035,790,
2020-10-21T17:00:00,,53,Washington,43.299428,-74.217933,64823,351,,5,1101.8,,,376,0,,124,85590,3618,
2020-10-21T17:00:00,,53,Washington,40.417287,-82.907123,64824,73,,0,1106.9,213,213,26,0,89,,34253,954,
2020-10-21T17:00:00,,54,West Virginia,35.007752,-97.092877,64825,4177,4177,48,1112,,,4190,0,,1144,487753,18561,
2020-10-21T17:00:00,,54,West Virginia,43.804133,-120.554201,64826,1751,1607,10,1117.1,4389,4389,1246,0,990,441,149465,5387,
2020-10-21T17:00:00,,54,West Virginia,41.203322,-77.194525,64827,172,,0,1122.2,724,724,,0,246,,53706,0,
2020-10-21T17:00:00,,54,West Virginia,18.220833,-66.590149,64828,334,334,2,1127.3,1896,1896,381,0,797,218,121997,1707,
2020-10-21T17:00:00,,55,Wisconsin,41.580095,-71.477429,64829,2491,2425,12,1132.4,,,1019,0,,,230738,5113,
2020-10-21T17:00:00,,55,Wisconsin,33.836081,-81.163725,64830,5797,5797,92,1137.5,8539,8539,2597,83,,702,374816,11660,
2020-10-21T17:00:00,,55,Wisconsin,43.969515,-99.901813,64831,2090,1989,50,1142.6,6993,6993,1460,238,,562,156122,3915,
2020-10-21T17:00:00,,55,Wisconsin,35.517491,-86.580447,64832,70,70,0,1147.7,216,216,37,2,,16,22092,0,587
2020-10-21T17:00:00,,56,Wyoming,31.968599,-99.901813,64833,5396,5194,39,1152.8,,,1114,0,,488,363548,10392,
2020-10-21T17:00:00,,56,Wyoming,39.32098,-111.093731,64834,731,722,22,1157.9,2090,2090,487,51,716,221,153069,5670,
2020-10-21T17:00:00,,56,Wyoming,37.431573,-78.656894,64835,594,,5,1163,,,775,0,,,135466,6801,
2020-10-21T17:00:00,,56,Wyoming,44.558803,-72.577841,64836,2,,0,1168.1,,,,0,,,3318,0,
2020-10-21T17:00:00,US,56.22708394,Alabama,47.751074,-120.740139,64836.94176,521,,11,1173.2,1773,1773,608,25,,158,101830,4477,
2020-10-21T17:00:00,US,56.49309662,Alabama,43.78444,-88.787868,64837.9409,16,,0,1178.3,63,63,3,0,,,26417,794,
2020-10-21T17:00:00,US,56.7591093,Alabama,38.597626,-80.454903,64838.94005,659,659,7,1183.4,,,493,0,,,230432,9828,
2020-10-21T17:00:00,US,57.02512197,Alabama,43.075968,-107.290284,64839.93919,35,35,0,1188.5,130,130,30,0,,,53321,1682,
2020-10-21T17:00:00,US,57.29113465,Alaska,63.588753,-154.493062,64840.93834,123,,4,1193.6,,,,0,,,55420,5214,
2020-10-21T17:00:00,US,57.55714733,Alaska,32.318231,-86.902298,64841.93748,171,,12,1198.7,347,347,115,12,109,,41196,1984,
2020-10-21T17:00:00,US,57.82316001,Alaska,35.20105,-91.831833,64842.93662,12013,10356,110,1203.8,,,3411,0,,1030,341231,11096,
2020-10-21T17:00:00,US,58.08917269,Alaska,34.048928,-111.093731,64843.93577,259,,6,1208.9,886,886,208,0,,,122727,3931,
2020-10-21T17:00:00,US,58.35518537,Arizona,36.778261,-119.417932,64844.93491,375,,6,1214,,,423,0,,105,73780,6778,
2020-10-21T17:00:00,US,58.62119805,Arizona,39.550051,-105.782067,64845.93406,22619,,141,1219.1,86575,86575,5897,368,,1981,1063275,32790,
2020-10-21T17:00:00,US,58.88721073,Arizona,41.603221,-73.087749,64846.9332,1625,1472,15,1224.2,4921,4921,914,51,1305,343,236539,17311,
2020-10-21T17:00:00,US,59.15322341,Arizona,38.905985,-77.033418,64847.93235,288,,0,1229.3,880,880,180,2,,73,118162,0,
2020-10-21T17:00:00,US,59.41923609,Arkansas,38.910832,-75.52767,64848.93149,137,,0,1234.4,703,703,156,4,,37,90733,2146,
2020-10-21T17:00:00,US,59.68524877,Arkansas,27.664827,-81.515754,64849.93064,4418,,15,1239.5,,,1821,0,,,270670,4445,
2020-10-21T17:00:00,US,59.95126145,Arkansas,32.157435,-82.907123,64850.92978,123,60,1,1244.6,,,150,0,,24,,0,
2020-10-21T17:00:00,US,60.21727413,Arkansas,19.898682,-155.665857,64851.92893,499,,10,1249.7,1418,1418,260,15,,64,79768,1537,
2020-10-21T17:00:00,US,60.48328681,California,41.878003,-93.097702,64852.92807,380,380,0,1254.8,1421,1421,,0,,,111670,10461,
2020-10-21T17:00:00,US,60.74929948,California,44.068202,-114.742041,64853.92722,44,,0,1259.9,312,312,77,8,,,24572,355,
2020-10-21T17:00:00,US,61.01531216,California,40.633125,-89.398528,64854.92636,298,298,3,1265,1482,1482,513,8,,,307892,4979,
2020-10-21T17:00:00,US,61.28132484,California,40.551217,-85.602364,64855.92551,1336,,31,1270.1,,,1512,0,,,602571,10831,
2020-10-21T17:00:00,US,61.54733752,Colorado,39.011902,-98.484246,64856.92465,80,,2,1275.2,586,586,181,8,196,,163514,3808,
2020-10-21T17:00:00,US,61.8133502,Colorado,37.839333,-84.270018,64857.9238,1009,975,7,1280.3,5517,5517,1524,103,,379,159973,4088,
2020-10-21T17:00:00,US,62.07936288,Colorado,31.244823,-92.145024,64858.92294,6,6,0,1285.4,,,,0,,,1278,84,
2020-10-21T17:00:00,US,62.34537556,Colorado,42.407211,-71.382437,64859.92209,54,54,1,1290.5,,,14,0,,,22974,777,
2020-10-21T17:00:00,US,62.61138824,Connecticut,39.045755,-76.641271,64860.92123,1000,1000,8,1295.6,,,168,0,,52,282581,2404,
2020-10-21T17:00:00,US,62.87740092,Connecticut,45.253783,-69.445469,64861.92038,453,453,0,1300.7,2038,2038,364,20,494,131,139674,5468,
2020-10-21T17:00:00,US,63.1434136,Connecticut,44.314844,-85.602364,64862.91952,67,,3,1305.8,,,48,0,,11,74000,2064,
2020-10-21T17:00:00,US,63.40942628,Connecticut,46.729553,-94.6859,64863.91867,8,,1,1310.9,70,70,8,1,,,16331,653,
2020-10-21T17:00:00,US,63.67543896,Delaware,37.964253,-91.831833,64864.91781,10,10,0,1316,,,10,0,,,32889,859,
2020-10-21T17:00:00,US,63.94145164,Delaware,32.354668,-89.398528,64865.91696,485,485,9,1321.1,1387,1387,455,10,501,,141971,7124,
2020-10-21T17:00:00,US,64.20746431,Delaware,46.879682,-110.362566,64866.9161,98,,0,1326.2,520,520,65,0,,,77066,0,
2020-10-21T17:00:00,US,64.47347699,Delaware,35.759573,-79.0193,64867.91525,0,,0,1331.3,,,,0,,,105,0,
2020-10-21T17:00:00,,64.73948967,District of Columbia,47.551493,-101.002012,64868.91439,679,,28,1336.4,2673,2673,791,37,,344,133157,4325,
2020-10-21T17:00:00,,65.00550235,District of Columbia,41.492537,-99.901813,64869.91354,3204,,96,1341.5,,,4424,0,,1313,1102333,43363,
2020-10-21T17:00:00,,65.27151503,District of Columbia,43.193852,-71.572395,64870.91268,878,,-213,1346.6,3842,3842,671,53,,,100608,3416,27491
2020-10-21T17:00:00,,65.53752771,District of Columbia,40.058324,-74.405661,64871.91182,3339,,54,1351.7,10946,10946,994,0,,,128052,8229,
2020-10-21T17:00:00,,65.80354039,Florida,34.97273,-105.032363,64872.91097,375,,7,1356.8,,,382,0,,,28490,1022,
2020-10-21T17:00:00,,66.06955307,Florida,38.80261,-116.419389,64873.91011,383,336,10,1361.9,,,250,0,,,32211,1306,
2020-10-21T17:00:00,,66.33556575,Florida,43.299428,-74.217933,64874.90926,2040,2040,49,1367,8393,8393,,400,,,585236,19609,
2020-10-21T17:00:00,,66.60157843,Florida,40.417287,-82.907123,64875.9084,1592,,35,1372.1,6735,6735,1005,297,1554,,283922,18729,
2020-10-21T17:00:00,,66.86759111,Georgia,35.007752,-97.092877,64876.90755,5,,0,1377.2,,,,0,,,4365,4,
2020-10-21T17:00:00,,67.13360379,Georgia,43.804133,-120.554201,64877.90669,17,,0,1382.3,81,81,,0,,,40245,2106,
2020-10-21T17:00:00,,67.39961647,Georgia,41.203322,-77.194525,64878.90584,346,,10,1387.4,,,387,0,,128,81972,2455,
2020-10-21T17:00:00,,67.66562914,Georgia,18.220833,-66.590149,64879.90498,73,,1,1392.5,213,213,19,1,89,,33299,905,
2020-10-21T17:00:00,,67.93164182,Hawaii,41.580095,-71.477429,64880.90413,4129,4129,71,1397.6,,,4306,0,,1135,469192,20959,
2020-10-21T17:00:00,,68.1976545,Hawaii,33.836081,-81.163725,64881.90327,1741,1596,50,1402.7,4389,4389,1274,0,990,426,144078,5285,
2020-10-21T17:00:00,,68.46366718,Hawaii,43.969515,-99.901813,64882.90242,172,,0,1407.8,724,724,,0,246,,53706,0,
2020-10-21T17:00:00,,68.72967986,Hawaii,35.517491,-86.580447,64883.90156,332,332,4,1412.9,1896,1896,381,9,797,218,120290,6237,
2020-10-21T17:00:00,,68.99569254,Idaho,31.968599,-99.901813,64884.90071,2479,2413,31,1418,,,1028,0,,,225625,6273,
2020-10-21T17:00:00,,69.26170522,Idaho,39.32098,-111.093731,64885.89985,5705,5705,113,1423.1,8456,8456,2692,142,,747,363156,10898,
2020-10-21T17:00:00,,69.5277179,Idaho,37.431573,-78.656894,64886.899,2040,1943,49,1428.2,6755,6755,1500,76,,598,152207,6367,
2020-10-21T17:00:00,,69.79373058,Idaho,44.558803,-72.577841,64887.89814,70,70,1,1433.3,214,214,37,3,,19,22092,0,587
2020-10-21T17:00:00,,70.05974326,Illinois,47.751074,-120.740139,64888.89729,5357,5163,32,1438.4,,,1256,0,,532,353156,11329,
2020-10-21T17:00:00,,70.32575594,Illinois,43.78444,-88.787868,64889.89643,709,700,17,1443.5,2039,2039,493,54,700,225,147399,7626,
2020-10-21T17:00:00,,70.59176862,Illinois,38.597626,-80.454903,64890.89558,589,,13,1448.6,,,775,0,,,128665,4663,
2020-10-21T17:00:00,,70.8577813,Illinois,43.075968,-107.290284,64891.89472,2,,0,1453.7,,,,0,,,3318,12,
2020-10-21T17:00:00,,71.12379398,Indiana,63.588753,-154.493062,64892.89387,510,,17,1458.8,1748,1748,641,36,,170,97353,1331,
2020-10-21T17:00:00,,71.38980665,Indiana,32.318231,-86.902298,64893.89301,16,,0,1463.9,63,63,3,0,,,25623,671,
2020-10-21T17:00:00,,71.65581933,Indiana,35.20105,-91.831833,64894.89216,652,652,11,1469,,,481,0,,,220604,6186,
2020-10-21T17:00:00,,71.92183201,Indiana,34.048928,-111.093731,64895.8913,35,35,0,1474.1,130,130,33,0,,,51639,1685,
2020-10-21T17:00:00,,72.18784469,Iowa,36.778261,-119.417932,64896.89045,119,,6,1479.2,,,,0,,,50206,2407,
2020-10-21T17:00:00,,72.45385737,Iowa,39.550051,-105.782067,64897.88959,159,,0,1484.3,335,335,110,0,109,,39212,64,
2020-10-21T17:00:00,,72.71987005,Iowa,41.603221,-73.087749,64898.88873,11903,10249,114,1489.4,,,3564,0,,1061,330135,11068,
2020-10-21T17:00:00,,72.98588273,Iowa,38.905985,-77.033418,64899.88788,253,,11,1494.5,886,886,223,0,,,118796,4698,
2020-10-21T17:00:00,,73.25189541,Kansas,38.910832,-75.52767,64900.88702,369,,1,1499.6,,,423,0,,105,67002,1470,
2020-10-21T17:00:00,,73.51790809,Kansas,27.664827,-81.515754,64901.88617,22478,,174,1504.7,86207,86207,6220,425,,2077,1030485,38250,
2020-10-21T17:00:00,,73.78392077,Kansas,32.157435,-82.907123,64902.88531,1610,1457,29,1509.8,4870,4870,866,79,1277,366,219228,0,
2020-10-21T17:00:00,,74.04993345,Kansas,19.898682,-155.665857,64903.88446,288,,3,1514.9,878,878,180,15,,73,118162,5056,
2020-10-21T17:00:00,,74.31594613,Kentucky,41.878003,-93.097702,64904.8836,137,,0,1520,699,699,153,8,,48,88587,2622,
2020-10-21T17:00:00,,74.58195881,Kentucky,44.068202,-114.742041,64905.88275,4403,,61,1525.1,,,1873,0,,,266225,7015,
2020-10-21T17:00:00,,74.84797148,Kentucky,40.633125,-89.398528,64906.88189,122,59,0,1530.2,,,144,0,,15,,0,
2020-10-21T17:00:00,,75.11398416,Kentucky,40.551217,-85.602364,64907.88104,489,,10,1535.3,1403,1403,273,31,,66,78231,1764,
2020-10-21T17:00:00,,75.37999684,Louisiana,39.011902,-98.484246,64908.88018,380,380,0,1540.4,1421,1421,,0,,,101209,0,
2020-10-21T17:00:00,,75.64600952,Louisiana,37.839333,-84.270018,64909.87933,44,,0,1545.5,304,304,75,8,,,24217,690,
2020-10-21T17:00:00,,75.9120222,Louisiana,31.244823,-92.145024,64910.87847,295,295,5,1550.6,1474,1474,515,20,,,302913,10127,
2020-10-21T17:00:00,,76.17803488,Louisiana,42.407211,-71.382437,64911.87762,1305,,33,1555.7,,,1791,0,,,591740,27308,
2020-10-21T17:00:00,,76.44404756,Maine,39.045755,-76.641271,64912.87676,78,,1,1560.8,578,578,168,12,194,,159706,3401,
2020-10-21T17:00:00,,76.71006024,Maine,45.253783,-69.445469,64913.87591,1002,968,25,1565.9,5414,5414,1505,98,,381,155885,6543,
2020-10-21T17:00:00,,76.97607292,Maine,44.314844,-85.602364,64914.87505,6,6,0,1571,,,,0,,,1194,0,
2020-10-21T17:00:00,,77.2420856,Maine,46.729553,-94.6859,64915.8742,53,53,0,1576.1,,,20,0,,,22197,960,
2020-10-21T17:00:00,,77.50809828,Maryland,37.964253,-91.831833,64916.87334,992,992,9,1581.2,,,331,0,,90,280177,3380,
2020-10-21T17:00:00,,77.77411096,Maryland,32.354668,-89.398528,64917.87249,453,453,8,1586.3,2018,2018,361,41,488,128,134206,5549,
2020-10-21T17:00:00,,78.04012364,Maryland,46.879682,-110.362566,64918.87163,64,,2,1591.4,,,55,0,,13,71936,2441,
2020-10-21T17:00:00,,78.30613631,Maryland,35.759573,-79.0193,64919.87078,7,,0,1596.5,69,69,8,1,,,15678,371,
2020-10-21T17:00:00,,78.57214899,Massachusetts,47.551493,-101.002012,64920.86992,10,10,0,1601.6,,,8,0,,,32030,655,
2020-10-21T17:00:00,,78.83816167,Massachusetts,41.492537,-99.901813,64921.86907,476,476,9,1606.7,1377,1377,519,27,497,,134847,3830,
2020-10-21T17:00:00,,79.10417435,Massachusetts,43.193852,-71.572395,64922.86821,98,,1,1611.8,520,520,65,11,,,77066,5484,
2020-10-21T17:00:00,,79.37018703,Massachusetts,40.058324,-74.405661,64923.86736,0,,0,1616.9,,,,0,,,105,0,
2020-10-21T17:00:00,,79.63619971,Michigan,34.97273,-105.032363,64924.8665,651,,27,1622,2636,2636,808,41,,313,128832,7168,
2020-10-21T17:00:00,,79.90221239,Michigan,38.80261,-116.419389,64925.86565,3108,,76,1627.1,,,4519,0,,1324,1058970,27483,
2020-10-21T17:00:00,,80.16822507,Michigan,43.299428,-74.217933,64926.86479,1091,,29,1632.2,3789,3789,685,54,,,97192,3148,24876
2020-10-21T17:00:00,,80.43423775,Michigan,40.417287,-82.907123,64927.86393,3285,,66,1637.3,10946,10946,1033,0,,,119823,5725,
2020-10-21T17:00:00,,80.70025043,Minnesota,35.007752,-97.092877,64928.86308,368,,10,1642.4,,,393,0,,,27468,1205,
2020-10-21T17:00:00,,80.96626311,Minnesota,43.804133,-120.554201,64929.86222,373,327,11,1647.5,,,269,0,,,30905,1271,
2020-10-21T17:00:00,,81.23227579,Minnesota,41.203322,-77.194525,64930.86137,1991,1991,43,1652.6,7993,7993,,0,,,565627,0,
2020-10-21T17:00:00,,81.49828847,Minnesota,18.220833,-66.590149,64931.86051,1557,,30,1657.7,6438,6438,1029,93,1534,,265193,15170,
2020-10-21T17:00:00,,81.76430115,Mississippi,41.580095,-71.477429,64932.85966,5,,0,1662.8,,,,0,,,4361,135,
2020-10-21T17:00:00,,82.03031382,Mississippi,33.836081,-81.163725,64933.8588,17,,0,1667.9,81,81,,0,,,38139,-104,
2020-10-21T17:00:00,,82.2963265,Mississippi,43.969515,-99.901813,64934.85795,336,,18,1673,,,387,0,,130,79517,3898,
2020-10-21T17:00:00,,82.56233918,Mississippi,35.517491,-86.580447,64935.85709,72,,3,1678.1,212,212,26,0,89,,32394,964,
2020-10-21T17:00:00,,82.82835186,Missouri,31.968599,-99.901813,64936.85624,123,,0,1683.2,,,,0,,,57153,1733,
2020-10-21T17:00:00,,83.09436454,Missouri,39.32098,-111.093731,64937.85538,172,,1,1688.3,359,359,114,12,109,,41282,86,
2020-10-21T17:00:00,,83.36037722,Missouri,37.431573,-78.656894,64938.85453,12096,10435,83,1693.4,,,3509,0,,1053,357530,16299,
2020-10-21T17:00:00,,83.6263899,Missouri,44.558803,-72.577841,64939.85367,265,,6,1698.5,886,886,211,0,,,127315,4588,
2020-10-21T17:00:00,,83.89240258,Montana,47.751074,-120.740139,64940.85282,383,,8,1703.6,,,423,0,,105,74926,1146,
2020-10-21T17:00:00,,84.15841526,Montana,43.78444,-88.787868,64941.85196,22729,,110,1708.7,86901,86901,5840,326,,1908,1088186,24911,
2020-10-21T17:00:00,,84.42442794,Montana,38.597626,-80.454903,64942.85111,1657,1504,32,1713.8,4998,4998,912,77,1328,367,243395,6856,
2020-10-21T17:00:00,,84.69044062,Montana,43.075968,-107.290284,64943.85025,288,,0,1718.9,885,885,76,5,,45,118162,0,
2020-10-21T17:00:00,,84.9564533,Nebraska,63.588753,-154.493062,64944.8494,138,,1,1724,708,708,137,5,,43,93628,2895,
2020-10-21T17:00:00,,85.22246598,Nebraska,32.318231,-86.902298,64945.84854,4505,,87,1729.1,,,1885,0,,,277553,6883,
2020-10-21T17:00:00,,85.48847865,Nebraska,35.20105,-91.831833,64946.84769,124,60,1,1734.2,,,147,0,,17,,0,
2020-10-21T17:00:00,,85.75449133,Nebraska,34.048928,-111.093731,64947.84683,506,,7,1739.3,1438,1438,236,20,,62,81057,1289,
2020-10-21T17:00:00,,86.02050401,Nevada,36.778261,-119.417932,64948.84598,391,391,11,1744.4,1421,1421,,0,,,122617,10947,
2020-10-21T17:00:00,,86.28651669,Nevada,39.550051,-105.782067,64949.84512,44,,0,1749.5,316,316,77,4,,,25018,446,
2020-10-21T17:00:00,,86.55252937,Nevada,41.603221,-73.087749,64950.84427,301,301,3,1754.6,1489,1489,638,7,,,319417,11525,
2020-10-21T17:00:00,,86.81854205,Nevada,38.905985,-77.033418,64951.84341,1347,,11,1759.7,,,1551,0,,,631152,28581,
2020-10-21T17:00:00,,87.08455473,New Hampshire,38.910832,-75.52767,64952.84256,80,,0,1764.8,595,595,179,9,197,,166638,3124,
2020-10-21T17:00:00,,87.35056741,New Hampshire,27.664827,-81.515754,64953.8417,1014,980,5,1769.9,5609,5609,1502,92,,361,165086,5113,
2020-10-21T17:00:00,,87.61658009,New Hampshire,32.157435,-82.907123,64954.84085,6,6,0,1775,,,,0,,,1278,0,
2020-10-21T17:00:00,,87.88259277,New Hampshire,19.898682,-155.665857,64955.83999,54,54,0,1780.1,,,22,0,,,23547,573,
2020-10-21T17:00:00,,88.14860545,New Jersey,41.878003,-93.097702,64956.83913,1001,1001,1,1785.2,,,168,0,,52,290724,8143,
2020-10-21T17:00:00,,88.41461813,New Jersey,44.068202,-114.742041,64957.83828,459,459,6,1790.3,2068,2068,379,30,496,127,144502,4828,
2020-10-21T17:00:00,,88.68063081,New Jersey,40.633125,-89.398528,64958.83742,67,,0,1795.4,,,48,0,,11,74544,544,
2020-10-21T17:00:00,,88.94664348,New Jersey,40.551217,-85.602364,64959.83657,8,,0,1800.5,73,73,8,3,,,16331,0,
2020-10-22T17:00:00,,89.21265616,New Mexico,39.011902,-98.484246,64960.83571,10,10,0,1805.6,,,13,0,,,34255,1366,
2020-10-22T17:00:00,,89.47866884,New Mexico,37.839333,-84.270018,64961.83486,488,488,3,1810.7,1392,1392,460,5,504,,144579,2608,
2020-10-22T17:00:00,,89.74468152,New Mexico,31.244823,-92.145024,64962.834,98,,0,1815.8,520,520,65,0,,,80426,3360,
2020-10-22T17:00:00,,90.0106942,New Mexico,42.407211,-71.382437,64963.83315,0,,0,1820.9,,,,0,,,105,0,
2020-10-22T17:00:00,,90.27670688,New York,39.045755,-76.641271,64964.83229,680,,1,1826,2703,2703,796,30,,337,137824,4667,
2020-10-22T17:00:00,,90.54271956,New York,45.253783,-69.445469,64965.83144,3261,,57,1831.1,,,4291,0,,1293,1156404,54071,
2020-10-22T17:00:00,,90.80873224,New York,44.314844,-85.602364,64966.83058,878,,0,1836.2,3866,3866,650,24,,,103915,3307,29935
2020-10-22T17:00:00,,91.07474492,New York,46.729553,-94.6859,64967.82973,3408,,69,1841.3,10946,10946,937,0,,,133188,5136,
2020-10-22T17:00:00,,91.3407576,North Carolina,37.964253,-91.831833,64968.82887,383,,8,1846.4,,,369,0,,,29403,913,
2020-10-22T17:00:00,,91.60677028,North Carolina,32.354668,-89.398528,64969.82802,392,345,9,1851.5,,,229,0,,,33195,984,
2020-10-22T17:00:00,,91.87278296,North Carolina,46.879682,-110.362566,64970.82716,2049,2049,9,1856.6,8478,8478,,85,,,606204,20968,
2020-10-22T17:00:00,,92.13879564,North Carolina,35.759573,-79.0193,64971.82631,1606,,14,1861.7,6790,6790,1010,55,1557,,313474,29552,
2020-10-22T17:00:00,,92.40480832,North Dakota,47.551493,-101.002012,64972.82545,5,,0,1866.8,,,,0,,,4450,85,
2020-10-22T17:00:00,,92.67082099,North Dakota,41.492537,-99.901813,64973.8246,17,,0,1871.9,82,82,,1,,,41035,790,
2020-10-22T17:00:00,,92.93683367,North Dakota,43.193852,-71.572395,64974.82374,351,,5,1877,,,376,0,,124,85590,3618,
2020-10-22T17:00:00,,93.20284635,North Dakota,40.058324,-74.405661,64975.82289,73,,0,1882.1,213,213,26,0,89,,34253,954,
2020-10-22T17:00:00,,93.46885903,Ohio,34.97273,-105.032363,64976.82203,4177,4177,48,1887.2,,,4190,0,,1144,487753,18561,
2020-10-22T17:00:00,,93.73487171,Ohio,38.80261,-116.419389,64977.82118,1751,1607,10,1892.3,4389,4389,1246,0,990,441,149465,5387,
2020-10-22T17:00:00,,94.00088439,Ohio,43.299428,-74.217933,64978.82032,172,,0,1897.4,724,724,,0,246,,53706,0,
2020-10-22T17:00:00,,94.26689707,Ohio,40.417287,-82.907123,64979.81947,334,334,2,1902.5,1896,1896,381,0,797,218,121997,1707,
2020-10-22T17:00:00,,94.53290975,Oklahoma,35.007752,-97.092877,64980.81861,2491,2425,12,1907.6,,,1019,0,,,230738,5113,
2020-10-22T17:00:00,,94.79892243,Oklahoma,43.804133,-120.554201,64981.81776,5797,5797,92,1912.7,8539,8539,2597,83,,702,374816,11660,
2020-10-22T17:00:00,,95.06493511,Oklahoma,41.203322,-77.194525,64982.8169,2090,1989,50,1917.8,6993,6993,1460,238,,562,156122,3915,
2020-10-22T17:00:00,,95.33094779,Oklahoma,18.220833,-66.590149,64983.81604,70,70,0,1922.9,216,216,37,2,,16,22092,0,587
2020-10-22T17:00:00,,95.59696047,Oregon,41.580095,-71.477429,64984.81519,5396,5194,39,1928,,,1114,0,,488,363548,10392,
2020-10-22T17:00:00,,95.86297315,Oregon,33.836081,-81.163725,64985.81433,731,722,22,1933.1,2090,2090,487,51,716,221,153069,5670,
2020-10-22T17:00:00,,96.12898582,Oregon,43.969515,-99.901813,64986.81348,594,,5,1938.2,,,775,0,,,135466,6801,
2020-10-22T17:00:00,,96.3949985,Oregon,35.517491,-86.580447,64987.81262,2,,0,1943.3,,,,0,,,3318,0,
2020-10-22T17:00:00,,96.66101118,Pennsylvania,31.968599,-99.901813,64988.81177,521,,11,1948.4,1773,1773,608,25,,158,101830,4477,
2020-10-22T17:00:00,,96.92702386,Pennsylvania,39.32098,-111.093731,64989.81091,16,,0,1953.5,63,63,3,0,,,26417,794,
2020-10-22T17:00:00,,97.19303654,Pennsylvania,37.431573,-78.656894,64990.81006,659,659,7,1958.6,,,493,0,,,230432,9828,
2020-10-22T17:00:00,,97.45904922,Pennsylvania,44.558803,-72.577841,64991.8092,35,35,0,1963.7,130,130,30,0,,,53321,1682,
2020-10-22T17:00:00,,97.7250619,Rhode Island,47.751074,-120.740139,64992.80835,123,,4,1968.8,,,,0,,,55420,5214,
